date_local,trawl_hours,transit_hours,maneuver_hours,idle_hours,gap_hours,trawl_events,distance_nm,trawl_distance_nm
2026-01-17,2.2559722222222223,11.012499999999994,0.5468055555555555,0.0,10.089166666666666,1,131.40773803545923,8.278120566349815
2026-01-18,16.04208333333333,3.4966666666666666,1.2091666666666667,0.0,3.371666666666666,5,83.76448412520959,57.77833500852869
2026-01-19,16.699722222222228,4.292916666666666,1.8987500000000002,0.0,1.0769444444444443,3,89.21451226001629,57.074370260207886
2026-01-20,7.9891666666666685,4.946527777777779,8.427222222222222,0.0,2.5041666666666664,2,79.98883727982768,29.560948360232327
2026-01-21,15.513472222222223,3.056944444444445,2.0855555555555556,0.0,4.4336111111111105,2,72.63847160817359,54.57864828542774
2026-01-22,3.455277777777777,4.498888888888888,1.1944444444444444,0.0,13.893055555555554,0,51.183490966202314,12.12792320021498
2026-01-23,0.9469444444444445,1.7252777777777777,1.2101388888888889,9.809722222222218,9.946666666666665,0,22.57039074842851,2.8564650945364396
2026-01-24,3.2051388888888885,0.7459722222222223,0.9430555555555555,17.140694444444442,2.3355555555555556,1,37.88370767226685,12.829631421148855
2026-01-25,6.428333333333334,5.089444444444444,5.632777777777777,3.5962500000000004,3.288333333333333,1,70.42202897333917,23.664428548193502
2026-01-26,2.6872222222222217,9.024444444444441,0.8669444444444445,2.7504166666666667,9.62138888888889,0,75.4877877429715,10.192201535965719
2026-01-27,7.376805555555556,8.084583333333333,0.0,0.0,7.399444444444445,3,112.18925248984488,25.934742219227044
2026-01-28,15.827083333333336,1.4891666666666667,2.4463888888888885,0.0,4.431944444444444,2,67.05137584282025,52.77221085403372
2026-01-29,13.463888888888889,3.384166666666666,3.3175,0.18791666666666668,3.626666666666667,3,74.39954540296235,47.80941674669594
2026-01-30,8.675277777777776,6.370972222222221,7.33986111111111,1.5102777777777776,0.0,1,83.54759566666739,32.17812835995105
2026-01-31,7.0195833333333315,10.694722222222216,3.514583333333334,0.0,2.653611111111111,0,92.8137447773933,26.997698349172822
2026-02-01,3.9554166666666672,12.090555555555557,0.5379166666666667,0.0,8.207222222222223,1,94.63698609012118,15.355155532341612
2026-02-02,11.490277777777782,2.66125,3.360138888888889,0.8390277777777778,4.934722222222222,4,62.43478614805503,41.23493930180605
2026-02-03,8.639583333333334,3.3225,2.5077777777777777,0.0,9.32472222222222,1,48.62421552930503,29.32058249136565
2026-02-04,14.076805555555561,2.7370833333333335,1.8880555555555554,0.8273611111111112,4.719444444444444,3,68.95488316121383,50.35368914501196
2026-02-05,13.309444444444438,2.1011111111111114,5.148194444444446,0.0,3.5775000000000006,2,68.21275031237698,45.22926748282009
2026-02-06,13.099722222222223,3.3334722222222224,2.3004166666666666,0.0,5.105277777777777,2,68.53525488370998,45.655577648900355
2026-02-07,9.622500000000002,5.142777777777779,1.7691666666666666,0.0,7.700277777777776,1,65.08036519206428,34.732136560011206
2026-02-08,12.11402777777778,8.48,2.0444444444444443,0.18013888888888888,1.1269444444444443,3,101.3263782937669,44.32097598464421
2026-02-09,13.149027777777778,1.5919444444444444,0.6711111111111111,0.4718055555555556,8.222777777777777,2,54.2865760721027,45.11547925540012
2026-02-10,2.0283333333333333,0.5079166666666667,0.7506944444444444,5.305972222222222,15.339999999999996,0,18.340003755236665,7.891276422453473
2026-02-11,0.0,1.03125,0.43652777777777785,2.9302777777777775,19.738611111111116,0,12.056463167590325,0.0
2026-02-12,7.888472222222221,8.121388888888891,0.8879166666666667,3.454583333333334,4.453333333333333,2,94.25891993985482,27.79497807512837
2026-02-13,7.5936111111111115,9.075000000000005,0.763888888888889,0.0,5.7363888888888885,1,93.63268255472401,29.683967182482537
2026-02-14,10.902222222222223,4.884166666666665,1.8673611111111108,0.2579166666666667,5.8875,1,76.81839579982055,38.02058473012688
2026-02-15,12.858194444444447,3.4338888888888897,1.8530555555555555,0.0,5.776111111111112,5,72.81905218239116,46.69914042977725
2026-02-16,13.897638888888885,3.917222222222222,1.4595833333333332,1.3266666666666667,3.348055555555556,4,73.60224714326016,50.96102456055858
2026-02-17,19.47666666666665,0.8356944444444443,1.0625,0.0,2.6019444444444444,4,77.68187514336287,71.04621232127332
2026-02-18,13.386388888888886,2.8394444444444447,1.921388888888889,0.33166666666666667,6.216666666666667,2,72.77484602486145,45.203621358612196
